user_id,seed_ids,holdout_ids,seed_titles,wanted_categories,wanted_mechanics,title_recall@5,title_ndcg@5,trait_recall@5,trait_ndcg@5,combined_recall@5,combined_ndcg@5,title_recall@10,title_ndcg@10,trait_recall@10,trait_ndcg@10,combined_recall@10,combined_ndcg@10,title_recall@20,title_ndcg@20,trait_recall@20,trait_ndcg@20,combined_recall@20,combined_ndcg@20
12BeardMan,"[98778, 178900, 11]","[176494, 172225, 41003]","['Hanabi', 'Codenames', 'Bohnanza']","['card game', 'deduction']","['communication limits', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12from1,"[153815, 30549, 70323]","[169786, 230802, 70919]","['Ghosts Love Candy', 'Pandemic', 'King of Tokyo']","['card game', 'dice']","['hand management', 'set collection']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.15642624200758548,0.0,0.0,0.0,0.0,0.6666666666666666,0.26689863696668287,0.0,0.0,0.3333333333333333,0.11480929472601784
12is,"[118553, 109105, 1321]","[3194, 5308, 285535]","['Ubongo Trigo', 'Sparta', 'Catch the Match']","['puzzle', 'abstract strategy']","['grid movement', 'pattern recognition']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12mchristian,"[172237, 30549, 822]","[39856, 178900, 129622]","['UNO Dare!', 'Pandemic', 'Carcassonne']","['card game', 'city building']","['hand management', 'action points']",0.3333333333333333,0.20210734650054757,0.0,0.0,0.3333333333333333,0.18154179253735267,0.3333333333333333,0.20210734650054757,0.0,0.0,0.6666666666666666,0.3379680345449381,0.6666666666666666,0.3289243633329411,0.0,0.0,0.6666666666666666,0.3379680345449381
12nomads,"[31260, 12333, 35677]","[4098, 39463, 25417]","['Agricola', 'Twilight Struggle', 'Le Havre']","['economic', 'animals']","['advantage token', 'automatic resource growth']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12redblue,"[30549, 68448, 167791]","[37111, 36218, 161936]","['Pandemic', '7 Wonders', 'Terraforming Mars']","['economic', 'ancient']","['hand management', 'set collection']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16716045496620227,0.0,0.0,0.3333333333333333,0.15642624200758548,0.6666666666666666,0.2904162941589258,0.0,0.0,0.6666666666666666,0.27374592351327454
12thManStanding,"[13, 68448, 70323]","[169786, 148228, 39856]","['Catan', '7 Wonders', 'King of Tokyo']","['economic', 'ancient']","['dice rolling', 'card drafting']",0.0,0.0,0.0,0.0,0.3333333333333333,0.20210734650054757,0.3333333333333333,0.14126697285982898,0.0,0.0,0.3333333333333333,0.20210734650054757,0.6666666666666666,0.25380586165529656,0.0,0.0,0.6666666666666666,0.3330093366687448
13375,"[822, 68448, 13]","[31260, 14996, 30549]","['Carcassonne', '7 Wonders', 'Catan']","['city building', 'economic']","['area majority / influence', 'dice rolling']",0.3333333333333333,0.2960819109658652,0.0,0.0,0.0,0.0,0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.15642624200758548,1.0,0.53945340595664,0.0,0.0,1.0,0.3959091052768162
1337HOUSE,"[3076, 15987, 30549]","[11, 2655, 14996]","['Puerto Rico', 'Arkham Horror', 'Pandemic']","['adventure', 'city building']","['cooperative game', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.11731968150568911,0.0,0.0,0.3333333333333333,0.11731968150568911
1337_Glue,"[125395, 21358, 202581]","[22329, 70323, 161936]","['Zombies!!! The Card Game', 'Savage Worlds', 'Ascendants of Aetheros']","['card game', 'book']","['dice rolling', 'card drafting']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134340,"[96848, 104162, 164153]","[8217, 291457, 285774]","['Mage Knight Board Game', 'Descent: Journeys in the Dark (Second Edition)', 'Star Wars: Imperial Assault']","['adventure', 'exploration']","['dice rolling', 'grid movement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374Phantom,"[699, 164153, 163745]","[712, 2653, 17223]","['HeroQuest', 'Star Wars: Imperial Assault', 'Star Wars: Armada']","['adventure', 'exploration']","['dice rolling', 'variable player powers']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13atman,"[178900, 13, 167791]","[110327, 129622, 39856]","['Codenames', 'Catan', 'Terraforming Mars']","['economic', 'card game']","['hexagon grid', 'income']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.12681701683239352,0.0,0.0,0.3333333333333333,0.12011565579805131
13biscuits,"[68448, 110327, 96848]","[133038, 25292, 128780]","['7 Wonders', 'Lords of Waterdeep', 'Mage Knight Board Game']","['city building', 'fantasy']","['hand management', 'set collection']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13blackravens,"[15827, 30549, 35815]","[20963, 25685, 27048]","['Blitzkrieg Commander: Fast-Play Tabletop Wargame Rules for Combined-Arms Operations, 1936-45', 'Pandemic', 'A Touch of Evil: The Supernatural Game']","['adventure', 'fighting']","['cooperative game', 'dice rolling']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13fabio13,"[174430, 104162, 96848]","[77130, 121921, 25292]","['Gloomhaven', 'Descent: Journeys in the Dark (Second Edition)', 'Mage Knight Board Game']","['adventure', 'exploration']","['cooperative game', 'grid movement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13inha,"[178900, 173346, 169786]","[161936, 39856, 181304]","['Codenames', '7 Wonders Duel', 'Scythe']","['card game', 'economic']","['action drafting', 'card drafting']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13javier,"[38949, 30549, 3076]","[68448, 36218, 11]","['Córdoba', 'Pandemic', 'Puerto Rico']","['card game', 'city building']","['hand management', 'set collection']",0.3333333333333333,0.20210734650054757,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.46927872602275644,0.6666666666666666,0.3501483019834802,0.3333333333333333,0.46927872602275644,0.6666666666666666,0.617319681505689,0.6666666666666666,0.3501483019834802,0.3333333333333333,0.46927872602275644,0.6666666666666666,0.617319681505689
13lackant,"[822, 36218, 478]","[3076, 2651, 9220]","['Carcassonne', 'Dominion', 'Citadels']","['medieval', 'card game']","['action drafting', 'area majority / influence']",0.3333333333333333,0.18154179253735267,0.0,0.0,0.3333333333333333,0.2960819109658652,0.3333333333333333,0.18154179253735267,0.0,0.0,0.3333333333333333,0.2960819109658652,0.3333333333333333,0.18154179253735267,0.0,0.0,0.3333333333333333,0.2960819109658652
13nrv,"[191189, 169786, 167791]","[96848, 181521, 77423]","[""Aeon's End"", 'Scythe', 'Terraforming Mars']","['science fiction', 'economic']","['solo / solitaire game', 'variable player powers']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13obscur,"[118177, 175742, 265226]","[270637, 245824, 24207]","['Connections', 'Alien Wars', 'Mint Tin Mini Skulduggery']","['abstract strategy', 'action / dexterity']","['dice rolling', 'memory']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13rett,"[4558, 40004, 247473]","[68448, 129622, 163412]","['Take Off!', 'Contract Rummy', 'Drawing Without Dignity: An Adult Party Game of Uncensored Sketches']","['card game', 'dice']","['card drafting', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13rock,"[173346, 822, 205637]","[167355, 146021, 205059]","['7 Wonders Duel', 'Carcassonne', 'Arkham Horror: The Card Game']","['card game', 'city building']","['action points', 'area majority / influence']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13scorpion,"[31260, 28143, 157354]","[167791, 161936, 110327]","['Agricola', 'Race for the Galaxy', 'Five Tribes']","['animals', 'economic']","['variable player powers', 'hand management']",0.0,0.0,0.0,0.0,0.3333333333333333,0.23463936301137822,0.0,0.0,0.3333333333333333,0.14126697285982898,0.3333333333333333,0.23463936301137822,0.3333333333333333,0.11731968150568911,0.3333333333333333,0.14126697285982898,0.3333333333333333,0.23463936301137822
13sugarskull,"[30549, 148228, 102794]","[3076, 34635, 171623]","['Pandemic', 'Splendor', 'Caverna: The Cave Farmers']","['economic', 'animals']","['set collection', 'action points']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1480409554829326,0.0,0.0,0.3333333333333333,0.13565197343244778,0.3333333333333333,0.1480409554829326,0.0,0.0,0.3333333333333333,0.13565197343244778
13teti13,"[255680, 197269, 277672]","[206681, 262141, 36218]","['Ambar', 'Guns & Steel: Renaissance', '303 Squadron']","['card game', 'aviation / flight']","['action points', 'deck, bag, and pool building']",0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.2960819109658652,0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.2960819109658652,0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.2960819109658652
13thSON,"[822, 36218, 68448]","[230802, 178900, 266192]","['Carcassonne', 'Dominion', '7 Wonders']","['card game', 'city building']","['hand management', 'area majority / influence']",0.3333333333333333,0.18154179253735267,0.0,0.0,0.3333333333333333,0.2960819109658652,1.0,0.47084972088011423,0.0,0.0,0.6666666666666666,0.4632423659320675,1.0,0.47084972088011423,0.0,0.0,1.0,0.5737147608911649
13thcaesar,"[310953, 199792, 129437]","[236457, 77423, 205637]","['Pokémon Trading Card Game Battle Academy', 'Everdell', 'Legendary: A Marvel Deck Building Game']","['card game', 'fantasy']","['card drafting', 'solo / solitaire game']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.22590055460672265,0.0,0.0
13thfloorink,"[30549, 15987, 19857]","[83330, 62219, 24310]","['Pandemic', 'Arkham Horror', 'Glory to Rome']","['adventure', 'ancient']","['hand management', 'cooperative game']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13walker,"[612, 3089, 19329]","[17157, 3102, 13]","['Kippit', 'Bounty Hunter: Shootout at the Saloon', 'Race Day']","['action / dexterity', 'american west']","['dice rolling', 'rock-paper-scissors']",0.0,0.0,0.0,0.0,0.3333333333333333,0.2960819109658652,0.0,0.0,0.0,0.0,0.3333333333333333,0.2960819109658652,0.0,0.0,0.0,0.0,0.3333333333333333,0.2960819109658652
143245,"[214296, 120268, 249106]","[226454, 228371, 320960]","['Tenkatoitsu', 'Monsters & Maidens', 'SPQF']","['animals', 'card game']","['dice rolling', 'chit-pull system']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144creations,"[260644, 128219, 170477]","[269573, 270635, 247578]","['Imagineers', 'Shafausa', 'Dino Dude Ranch']","[""children's game"", 'city building']","['set collection', 'dice rolling']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147dreamer,"[30549, 121921, 9220]","[15062, 193037, 2223]","['Pandemic', 'Robinson Crusoe: Adventures on the Cursed Island', 'Saboteur']","['exploration', 'adventure']","['cooperative game', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14allor,"[93895, 13, 167791]","[34635, 15987, 37111]","[""Dwarf King's Hold: Dead Rising"", 'Catan', 'Terraforming Mars']","['economic', 'environmental']","['dice rolling', 'hexagon grid']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14cross,"[143843, 178900, 478]","[822, 204583, 36218]","['Spot it! Party', 'Codenames', 'Citadels']","['card game', 'deduction']","['action drafting', 'card drafting']",0.3333333333333333,0.2960819109658652,0.0,0.0,0.0,0.0,0.6666666666666666,0.43734888382569426,0.0,0.0,0.3333333333333333,0.1480409554829326,0.6666666666666666,0.43734888382569426,0.0,0.0,0.6666666666666666,0.2748579723153261
14skillz,"[822, 173346, 163412]","[54043, 266192, 244521]","['Carcassonne', '7 Wonders Duel', 'Patchwork']","['city building', 'abstract strategy']","['card drafting', 'tile placement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.15642624200758548,0.3333333333333333,0.1309019901681972,0.0,0.0,0.3333333333333333,0.15642624200758548
14yearoldgamer,"[822, 50, 13]","[171, 36218, 28143]","['Carcassonne', 'Lost Cities', 'Catan']","['card game', 'city building']","['area majority / influence', 'dice rolling']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1480409554829326,0.0,0.0,0.3333333333333333,0.13565197343244778,0.3333333333333333,0.1480409554829326,0.0,0.0,0.3333333333333333,0.13565197343244778
1504,"[13, 822, 31260]","[1927, 478, 163412]","['Catan', 'Carcassonne', 'Agricola']","['economic', 'animals']","['advantage token', 'area majority / influence']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.11731968150568911,0.0,0.0,0.3333333333333333,0.1125388887954676
152663,"[30549, 13, 230802]","[40692, 163412, 31260]","['Pandemic', 'Catan', 'Azul']","['abstract strategy', 'economic']","['set collection', 'trading']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.14126697285982898,0.0,0.0,0.0,0.0,1.0,0.3818424935582416,0.0,0.0,0.6666666666666666,0.2510176459662485
15chango,"[309297, 30549, 40692]","[133473, 41114, 113924]","['SCOPE Stalingrad', 'Pandemic', 'Small World']","['card game', 'deduction']","['variable player powers', 'action points']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15th,"[254135, 14538, 173346]","[70323, 167791, 148228]","['Fortune City', 'Fei Xing Qi', '7 Wonders Duel']","['city building', 'ancient']","['card drafting', 'dice rolling']",0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.23463936301137822,0.6666666666666666,0.431733884398313,0.0,0.0,0.6666666666666666,0.40179981797758046,1.0,0.5403147574993465,0.0,0.0,0.6666666666666666,0.40179981797758046
16 Bit Warrior,"[98778, 205637, 133038]","[157354, 121921, 104162]","['Hanabi', 'Arkham Horror: The Card Game', 'Pathfinder Adventure Card Game: Rise of the Runelords – Base Set']","['card game', 'adventure']","['cooperative game', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16 Ft Pauly,"[153481, 3076, 178900]","[148228, 36218, 31260]","['Cherry Picking', 'Puerto Rico', 'Codenames']","['card game', 'city building']","['action drafting', 'communication limits']",0.3333333333333333,0.18154179253735267,0.0,0.0,0.0,0.0,1.0,0.45846073882962946,0.0,0.0,0.3333333333333333,0.14126697285982898,1.0,0.45846073882962946,0.0,0.0,1.0,0.38819964549027386
168colony,"[31260, 2651, 40692]","[28143, 3076, 68448]","['Agricola', 'Power Grid', 'Small World']","['economic', 'animals']","['variable player powers', 'advantage token']",0.3333333333333333,0.18154179253735267,0.0,0.0,0.3333333333333333,0.46927872602275644,0.6666666666666666,0.3295827480202853,0.3333333333333333,0.15642624200758548,0.6666666666666666,0.6257049680303419,0.6666666666666666,0.3295827480202853,0.6666666666666666,0.27968208120030896,0.6666666666666666,0.6257049680303419
16AngryBears,"[172410, 5208, 30549]","[68448, 13, 148228]","['Flea Market', 'Six Cubes', 'Pandemic']","['dice', 'economic']","['dice rolling', 'action points']",0.6666666666666666,0.49818925746641285,0.0,0.0,0.6666666666666666,0.7039180890341347,0.6666666666666666,0.49818925746641285,0.0,0.0,1.0,0.8519590445170673,1.0,0.6290912476346101,0.0,0.0,1.0,0.8519590445170673
16BitWarrior,"[169786, 230802, 3076]","[162886, 174430, 183394]","['Scythe', 'Azul', 'Puerto Rico']","['economic', 'abstract strategy']","['end game bonuses', 'action drafting']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16crab,"[178900, 39856, 148228]","[98778, 822, 163412]","['Codenames', 'Dixit', 'Splendor']","['card game', 'party game']","['race', 'card drafting']",0.3333333333333333,0.46927872602275644,0.0,0.0,0.0,0.0,0.3333333333333333,0.46927872602275644,0.0,0.0,0.3333333333333333,0.16716045496620227,0.6666666666666666,0.59253456521548,0.0,0.0,0.6666666666666666,0.2939774717985958
16note,"[30549, 13, 68448]","[1927, 124742, 10547]","['Pandemic', 'Catan', '7 Wonders']","['economic', 'ancient']","['hand management', 'set collection']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16stonepig,"[124742, 39463, 150376]","[143519, 97903, 63268]","['Android: Netrunner', 'Cosmic Encounter', 'Dead of Winter: A Crossroads Game']","['bluffing', 'science fiction']","['hand management', 'variable player powers']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16sziszi,"[822, 173346, 40692]","[167791, 150376, 187645]","['Carcassonne', '7 Wonders Duel', 'Small World']","['city building', 'territory building']","['area majority / influence', 'area movement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1480409554829326,0.3333333333333333,0.11480929472601784,0.0,0.0,0.3333333333333333,0.1480409554829326
179jfkla,"[159405, 67878, 169786]","[123540, 116998, 55690]","['The Shadow Over Westminster', 'Dungeon Crawler', 'Scythe']","['card game', 'science fiction']","['cooperative game', 'solo / solitaire game']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17thknight,"[169786, 167791, 170216]","[72125, 53953, 205637]","['Scythe', 'Terraforming Mars', 'Blood Rage']","['economic', 'fighting']","['card play conflict resolution', 'drafting']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17wanzy,"[207883, 236143, 262712]","[134352, 246784, 233398]","['OutLawed!', 'Museum Rush', 'Res Arcana']","['card game', 'humor']","['hand management', 'take that']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800calturk,"[54043, 120677, 148228]","[157354, 102794, 147020]","['Jaipur', 'Terra Mystica', 'Splendor']","['economic', 'card game']","['card drafting', 'set collection']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806Davout,"[314672, 6129, 12333]","[10630, 3685, 174556]","['Stilicho: Last of the Romans', 'Jena', 'Twilight Struggle']","['wargame', 'ancient']","['dice rolling', 'campaign / battle card driven']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,"[130008, 7935, 822]","[13, 40692, 70323]","['La Loire', '1844: Schweiz', 'Carcassonne']","['economic', 'medieval']","['tile placement', 'area majority / influence']",0.3333333333333333,0.46927872602275644,0.0,0.0,0.3333333333333333,0.46927872602275644,0.6666666666666666,0.6257049680303419,0.0,0.0,0.3333333333333333,0.46927872602275644,1.0,0.7525219848627355,0.0,0.0,1.0,0.7086346316506176
18Charisma,"[40692, 34635, 70323]","[14996, 30549, 478]","['Small World', 'Stone Age', 'King of Tokyo']","['dice', 'fighting']","['dice rolling', 'area majority / influence']",0.3333333333333333,0.23463936301137822,0.0,0.0,0.0,0.0,0.3333333333333333,0.23463936301137822,0.0,0.0,0.3333333333333333,0.16716045496620227,0.6666666666666666,0.34944865773739603,0.0,0.0,0.3333333333333333,0.16716045496620227
1905_CE3,"[822, 13, 70323]","[14996, 178900, 9209]","['Carcassonne', 'Catan', 'King of Tokyo']","['city building', 'dice']","['dice rolling', 'area majority / influence']",0.6666666666666666,0.49818925746641285,0.0,0.0,0.3333333333333333,0.18154179253735267,0.6666666666666666,0.49818925746641285,0.0,0.0,0.6666666666666666,0.3295827480202853,1.0,0.6250062742988064,0.0,0.0,1.0,0.44005514297938275
1908drummer,"[317434, 30549, 169786]","[1927, 181304, 77423]","['Exit: The Game – Advent Calendar: The Mystery of the Ice Cave', 'Pandemic', 'Scythe']","['deduction', 'economic']","['cooperative game', 'variable player powers']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932f20,"[94255, 6926, 1635]","[5573, 147919, 95103]","['Warparty', 'Viking Raiders', 'Demonlord']","['wargame', 'fantasy']","['dice rolling', 'grid movement']",0.3333333333333333,0.20210734650054757,0.0,0.0,0.0,0.0,0.3333333333333333,0.20210734650054757,0.0,0.0,0.0,0.0,0.3333333333333333,0.20210734650054757,0.0,0.0,0.3333333333333333,0.10858087310103355
1967traveller,"[2706, 3600, 6282]","[4215, 3965, 4317]","['Attack of the Mutants!', 'Fifth Frontier War', 'Azhanti High Lightning']","['wargame', 'science fiction']","['dice rolling', 'grid movement']",0.3333333333333333,0.46927872602275644,0.0,0.0,0.6666666666666666,0.6508205185601091,0.3333333333333333,0.46927872602275644,0.0,0.0,0.6666666666666666,0.6508205185601091,0.3333333333333333,0.46927872602275644,0.0,0.0,0.6666666666666666,0.6508205185601091
1969_ok,"[5383, 5957, 4252]","[760, 71836, 122961]","[""MechWar '77: Tactical Armored Combat in the 1970's"", 'Tito and his Partisan Army: Yugoslavia, 1941-45', 'The Big Red One: The Game of the First Infantry Division at the Battle of the Bulge']","['wargame', 'world war ii']","['dice rolling', 'simulation']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971TR6,"[5779, 23829, 23828]","[24321, 8737, 7755]","['D-Day', 'Dixie: Shiloh', 'Dixie: Gettysburg']","['wargame', 'american civil war']","['area majority / influence', 'area movement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974AlPhillips,"[301665, 3091, 194532]","[189610, 200672, 20379]","['DC Deck-Building Game: Dark Nights – Metal', 'The Great Game of Britain', 'Vs System 2PCG: A-Force']","['card game', 'comic book / strip']","['variable player powers', 'deck, bag, and pool building']",0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.20210734650054757,0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.20210734650054757,0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.20210734650054757
19753588,"[173346, 2653, 146439]","[233078, 132028, 254591]","['7 Wonders Duel', 'Survive: Escape from Atlantis!', 'BattleLore: Second Edition']","['adventure', 'ancient']","['dice rolling', 'grid movement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979 AMC Treo 755p,"[336, 257955, 2597]","[30179, 10842, 14705]","['Jumpin', '3x8', 'Jurassic Park III: Island Survival Game']","['abstract strategy', 'animals']","['dice rolling', 'grid movement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984cjr,"[153938, 171668, 98778]","[157969, 176494, 39856]","['Camel Up', 'The Grizzled', 'Hanabi']","['card game', 'animals']","['communication limits', 'cooperative game']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989Game,"[13498, 271262, 6507]","[822, 13, 50]","['Epic of the Peloponnesian War', 'Advanced Squad Leader: Starter Kit #4 – Pacific Theater of Operations', 'Major Campaigns of General Douglas MacArthur']","['wargame', 'world war ii']","['simulation', 'dice rolling']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990TD,"[201808, 25669, 181304]","[233371, 232918, 199042]","['Clank!: A Deck-Building Adventure', 'Qwirkle', 'Mysterium']","['abstract strategy', 'adventure']","['hand management', 'card drafting']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.15642624200758548,0.0,0.0,0.0,0.0,0.3333333333333333,0.15642624200758548,0.0,0.0,0.3333333333333333,0.1125388887954676
1991,"[822, 30549, 68448]","[9209, 13, 31260]","['Carcassonne', 'Pandemic', '7 Wonders']","['city building', 'ancient']","['hand management', 'set collection']",0.6666666666666666,0.5307212739772434,0.0,0.0,0.3333333333333333,0.2960819109658652,0.6666666666666666,0.5307212739772434,0.0,0.0,0.6666666666666666,0.4441228664487979,1.0,0.6508369297752947,0.0,0.0,1.0,0.5614425479544869
1996scarlet,"[167791, 178900, 174430]","[12333, 102794, 230802]","['Terraforming Mars', 'Codenames', 'Gloomhaven']","['adventure', 'card game']","['communication limits', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.14126697285982898,0.0,0.0,0.0,0.0,0.3333333333333333,0.14126697285982898,0.0,0.0,0.0,0.0
19April,"[133534, 30549, 13]","[40692, 15987, 28143]","['Sigismundus Augustus: Dei gratia rex Poloniae', 'Pandemic', 'Catan']","['economic', 'negotiation']","['trading', 'dice rolling']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.14126697285982898,0.0,0.0,0.3333333333333333,0.14126697285982898,0.3333333333333333,0.14126697285982898,0.0,0.0,0.3333333333333333,0.14126697285982898
19Demo87,"[40692, 121921, 93]","[103343, 115746, 9609]","['Small World', 'Robinson Crusoe: Adventures on the Cursed Island', 'El Grande']","['fighting', 'territory building']","['area movement', 'area majority / influence']",0.0,0.0,0.3333333333333333,0.46927872602275644,0.0,0.0,0.0,0.0,0.3333333333333333,0.46927872602275644,0.0,0.0,0.0,0.0,0.3333333333333333,0.46927872602275644,0.0,0.0
19TDI,"[167791, 178900, 169786]","[14996, 68448, 174430]","['Terraforming Mars', 'Codenames', 'Scythe']","['economic', 'science fiction']","['end game bonuses', 'hexagon grid']",0.3333333333333333,0.18154179253735267,0.0,0.0,0.0,0.0,0.3333333333333333,0.18154179253735267,0.0,0.0,0.3333333333333333,0.16716045496620227,0.6666666666666666,0.2963510872633705,0.0,0.0,0.6666666666666666,0.27574132806723584
